Unnamed: 0;season;league;team;id_player;id_name;first_name;last_name;age;height;weight;appearence;lineup;minutes;position;rating;shots_total;shots_on;goles;goles_conceded;goles_assists;goles_saves;passes_total;passes_key;passes_accuracy;tackles_total;tackles_blocks;tackles_interceptions;duels_total;duels_wom;dribbles_total;dribbles_success;fouls_drawn;fouls_committed;card_yellow;card_red;penalty_won;penalty_commited;penalty_scored;penalty_missed;penalty_saved;name;Periodo;shot_on_app;goles_assistes_app;goles_app;goles_saves_app;passes_key_app;tackles_blocks_app;tackles_interceptions_app;fouls_committed_app;card_yellow_app;card_red_app;penalty_won_app;penalty_commited_app;penalty_scored_app;penalty_missed_app;penalty_saved_app;duels_wom_app;dribbles_success_app;lineup_app;goles_conceded_app;age_n;height_r;passes_accuracy_r;rank;total_line_up;total_line_up_per
0;2020;265;2315;11425;Carlos Emilio Carmona Tello;Carlos Emilio;Carmona Tello;35.0;173.0;68.0;22.0;19.0;1383.0;Midfielder;6.665;2.0;1.0;0.0;0.0;0.0;0.0;380.0;8.0;24.0;23.0;3.0;24.0;68.0;35.0;5.0;3.0;8.0;17.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;Colo Colo;2020;0.02727272727272727;0.0;0.0;0.0;0.11730205278592376;0.03409090909090909;0.13636363636363635;0.12878787878787878;0.1818181818181818;0.0;0.0;0.0;0.0;0.0;0.0;0.09497964721845319;0.0409090909090909;0.8636363636363636;0.0;0.16666666666666674;0.8826530612244898;0.24;7.322892375541426;33;0.6666666666666666
2;2020;265;2315;11430;J. Valdivia;Jorge Luís;Valdivia Toro;39.0;173.0;71.0;3.0;1.0;89.0;Midfielder;6.533333;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;7.0;1.0;0.0;0.0;12.0;4.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;Colo Colo;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.07960199004975124;0.09999999999999999;0.3333333333333333;0.0;0.07142857142857151;0.8826530612244898;0.07;0.0;33;0.09090909090909091
6;2020;265;2315;70462;Ethan Mauricio Espinoza Martínez;Ethan Mauricio;Espinoza Martínez;21.0;177.0;78.0;2.0;0.0;8.0;Midfielder;6.45;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;0.0;0.0;4.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Colo Colo;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05970149253731343;0.0;0.0;0.0;0.5;0.903061224489796;0.01;0.0;33;0.06060606060606061
19;2020;265;2315;11363;C. Fuentes;César Nicolás;Fuentes González;29.0;170.0;74.0;29.0;25.0;2283.0;Midfielder;6.811538;10.0;3.0;3.0;0.0;1.0;0.0;693.0;6.0;32.0;42.0;5.0;34.0;128.0;71.0;10.0;7.0;16.0;18.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;Colo Colo;2020;0.06206896551724138;0.034482758620689655;0.1259370314842579;0.0;0.06674082313681869;0.04310344827586207;0.14655172413793102;0.10344827586206896;0.13793103448275862;0.0;0.0;0.0;0.0;0.0;0.0;0.14616572310859494;0.07241379310344828;0.8620689655172413;0.0;0.30952380952380953;0.8673469387755102;0.32;8.9657164889442;33;0.8787878787878788
20;2020;265;2315;11426;G. Costa;Basilio Gabriel;Costa Heredia;32.0;171.0;70.0;23.0;21.0;1728.0;Midfielder;7.022727;32.0;13.0;5.0;0.0;3.0;0.0;466.0;18.0;20.0;41.0;3.0;10.0;292.0;134.0;74.0;46.0;37.0;36.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;Colo Colo;2020;0.3391304347826087;0.13043478260869565;0.26465028355387527;0.0;0.25245441795231416;0.03260869565217391;0.05434782608695652;0.2608695652173913;0.08695652173913043;0.0;0.0;0.0;0.0;0.0;0.0;0.34782608695652173;0.6;0.9130434782608695;0.0;0.23809523809523814;0.8724489795918368;0.2;35.02399868721476;33;0.696969696969697
21;2020;265;2315;11431;C. Villanueva;Carlos Alberto;Villanueva Fuentes;23.0;0.0;0.0;1.0;0.0;0.0;Midfielder;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Colo Colo;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45238095238095244;0.0;0.0;0.0;33;0.030303030303030304
22;2020;265;2315;70463;V. Pizarro;Vicente Tomás;Pizarro Durcudoy;20.0;172.0;67.0;0.0;0.0;0.0;Midfielder;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Colo Colo;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5238095238095238;0.8775510204081632;0.0;0.0;33;0.0
23;2020;265;2315;195808;J. Cruz;Joan Manuel;Cruz Castro;19.0;168.0;69.0;3.0;0.0;36.0;Midfielder;6.55;0.0;0.0;0.0;0.0;0.0;0.0;16.0;1.0;5.0;2.0;0.0;1.0;15.0;8.0;1.0;1.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Colo Colo;2020;0.0;0.0;0.0;0.0;0.1075268817204301;0.0;0.041666666666666664;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15920398009950248;0.09999999999999999;0.0;0.0;0.5476190476190477;0.8571428571428571;0.05;5.890874369676443;33;0.09090909090909091
26;2020;265;2315;11428;B. Provoste;Branco Antonio;Provoste Ovalle;22.0;177.0;68.0;12.0;9.0;673.0;Midfielder;6.52;8.0;2.0;0.0;0.0;0.0;0.0;146.0;2.0;31.0;13.0;0.0;7.0;34.0;14.0;7.0;4.0;10.0;19.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;Colo Colo;2020;0.09999999999999999;0.0;0.0;0.0;0.05376344086021505;0.0;0.07291666666666667;0.26388888888888884;0.16666666666666666;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.06965174129353234;0.09999999999999999;0.75;0.0;0.4761904761904763;0.903061224489796;0.31;6.232545083117678;33;0.36363636363636365
29;2020;265;2315;11892;I. Jara;Ignacio Andrés;Jara Vargas;25.0;0.0;0.0;8.0;3.0;289.0;Midfielder;6.8625;6.0;6.0;1.0;0.0;3.0;0.0;78.0;6.0;7.0;4.0;0.0;2.0;51.0;17.0;4.0;1.0;10.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;Colo Colo;2020;0.44999999999999996;0.375;0.15217391304347827;0.0;0.24193548387096775;0.0;0.03125;0.20833333333333331;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.12686567164179105;0.0375;0.375;0.0;0.40476190476190477;0.0;0.07;50.25825080986718;33;0.24242424242424243
30;2020;265;2315;11614;B. Vejar;Bryan Alfonso;Vejar Utreras;27.0;169.0;70.0;23.0;13.0;1285.0;Midfielder;6.842857;8.0;5.0;0.0;0.0;1.0;0.0;433.0;12.0;26.0;29.0;0.0;22.0;83.0;50.0;16.0;11.0;6.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Colo Colo;2020;0.13043478260869565;0.043478260869565216;0.0;0.0;0.16830294530154277;0.0;0.11956521739130435;0.06521739130434782;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12978585334198572;0.14347826086956522;0.5652173913043478;0.0;0.3571428571428572;0.8622448979591837;0.26;15.889993299770719;33;0.696969696969697
33;2020;265;2315;10071;L. Valencia;Leonardo Felipe;Valencia Rossel;31.0;169.0;62.0;26.0;22.0;1759.0;Midfielder;6.85909;25.0;10.0;6.0;0.0;1.0;0.0;455.0;33.0;29.0;20.0;2.0;6.0;132.0;54.0;31.0;15.0;37.0;27.0;8.0;0.0;0.0;0.0;1.0;2.0;0.0;Colo Colo;2020;0.23076923076923078;0.038461538461538464;0.28093645484949836;0.0;0.4094292803970223;0.019230769230769232;0.028846153846153848;0.17307692307692307;0.20512820512820512;0.0;0.0;0.0;0.09615384615384616;0.38461538461538464;0.0;0.12399540757749714;0.17307692307692304;0.8461538461538461;0.0;0.261904761904762;0.8622448979591837;0.29;35.201619214195986;33;0.7878787878787878
34;2020;265;2315;13582;M. Fernández;Matías Ariel;Fernández Fernández;36.0;178.0;72.0;19.0;8.0;770.0;Midfielder;6.738888;9.0;3.0;0.0;0.0;2.0;0.0;257.0;16.0;23.0;18.0;0.0;1.0;92.0;51.0;13.0;7.0;30.0;11.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;Colo Colo;2020;0.09473684210526315;0.10526315789473684;0.0;0.0;0.2716468590831918;0.0;0.006578947368421052;0.09649122807017543;0.14035087719298245;0.0;0.0;0.0;0.0;0.0;0.0;0.16025137470542025;0.11052631578947368;0.42105263157894735;0.0;0.1428571428571429;0.9081632653061225;0.23;23.76316711523586;33;0.5757575757575758
35;2020;265;2315;70464;B. Soto;Bryan Andrés;Soto Pereira;21.0;0.0;0.0;6.0;5.0;384.0;Midfielder;6.6;2.0;1.0;0.0;0.0;0.0;0.0;165.0;2.0;22.0;7.0;1.0;6.0;31.0;13.0;2.0;2.0;2.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Colo Colo;2020;0.09999999999999999;0.0;0.0;0.0;0.1075268817204301;0.041666666666666664;0.125;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12935323383084577;0.09999999999999999;0.8333333333333334;0.0;0.5;0.0;0.22;9.1779822679559;33;0.18181818181818182
36;2020;265;2315;11424;W. Alarcón;William Héctor;Alarcón Cepeda;22.0;0.0;0.0;18.0;3.0;621.0;Midfielder;6.488235;4.0;2.0;0.0;0.0;0.0;0.0;168.0;5.0;11.0;4.0;1.0;5.0;55.0;25.0;17.0;11.0;7.0;7.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;Colo Colo;2020;0.06666666666666667;0.0;0.0;0.0;0.08960573476702509;0.013888888888888888;0.034722222222222224;0.06481481481481481;0.07407407407407407;0.0;0.0;0.0;0.0;0.0;0.0;0.08291873963515754;0.18333333333333335;0.16666666666666666;0.0;0.4761904761904763;0.0;0.11;7.100467240250008;33;0.5454545454545454
39;2020;265;2316;12224;Fernando Tomás Lazcano Barros;Fernando Tomás;Lazcano Barros;34.0;172.0;0.0;3.0;2.0;177.0;Midfielder;6.733333;1.0;0.0;0.0;0.0;0.0;0.0;64.0;1.0;53.0;1.0;0.0;5.0;3.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Curico Unido;2020;0.0;0.0;0.0;0.0;0.1075268817204301;0.0;0.20833333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01990049751243781;0.0;0.6666666666666666;0.0;0.19047619047619047;0.8775510204081632;0.53;5.890874369676443;33;0.09090909090909091
44;2020;265;2316;195810;Benjamín Antonio Ortiz Acuña;Benjamín Antonio;Ortiz Acuña;23.0;0.0;0.0;5.0;3.0;229.0;Midfielder;6.36;2.0;1.0;0.0;0.0;0.0;0.0;47.0;1.0;39.0;2.0;0.0;0.0;22.0;5.0;5.0;2.0;6.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Curico Unido;2020;0.12;0.0;0.0;0.0;0.06451612903225806;0.0;0.0;0.39999999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05970149253731343;0.12;0.6;0.0;0.45238095238095244;0.0;0.39;7.479054099741213;33;0.15151515151515152
45;2020;265;2316;11576;Alexander Tomás Pastene Latorre;Alexander Tomás;Pastene Latorre;22.0;0.0;0.0;0.0;0.0;0.0;Midfielder;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Curico Unido;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4761904761904763;0.0;0.0;0.0;33;0.0
46;2020;265;2316;12043;Diego Ignacio García Medina;Diego Ignacio;García Medina;26.0;0.0;0.0;0.0;0.0;0.0;Midfielder;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Curico Unido;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38095238095238093;0.0;0.0;0.0;33;0.0
49;2020;265;2316;11572;Carlos Felipe Ignacio Espinosa Contreras;Carlos Felipe Ignacio;Espinosa Contreras;40.0;172.0;0.0;21.0;8.0;820.0;Midfielder;6.677777;2.0;1.0;0.0;0.0;1.0;0.0;455.0;11.0;38.0;14.0;0.0;6.0;50.0;23.0;24.0;13.0;15.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;Curico Unido;2020;0.028571428571428567;0.047619047619047616;0.0;0.0;0.16897081413210446;0.0;0.03571428571428571;0.06349206349206349;0.031746031746031744;0.0;0.0;0.0;0.0;0.0;0.0;0.06538734896943853;0.18571428571428572;0.38095238095238093;0.0;0.04761904761904767;0.8775510204081632;0.38;12.805077772713824;33;0.6363636363636364
50;2020;265;2316;6276;Fernando Gabriel Godoy;Fernando Gabriel;Godoy;32.0;172.0;70.0;33.0;33.0;2933.0;Midfielder;6.72;7.0;0.0;0.0;0.0;0.0;0.0;1212.0;14.0;41.0;64.0;0.0;55.0;203.0;80.0;20.0;12.0;13.0;64.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;Curico Unido;2020;0.0;0.0;0.0;0.0;0.13685239491691104;0.0;0.20833333333333334;0.3232323232323232;0.1414141414141414;0.0;0.0;0.0;0.0;0.0;0.0;0.14473089099954772;0.10909090909090909;1.0;0.0;0.23809523809523814;0.8775510204081632;0.41;7.497476470497292;33;1.0
52;2020;265;2316;11833;P. Parra;Pablo Alejandro;Parra Rubilar;28.0;175.0;60.0;24.0;24.0;2065.0;Midfielder;7.004545;38.0;22.0;7.0;0.0;5.0;0.0;704.0;38.0;42.0;21.0;1.0;16.0;175.0;77.0;90.0;46.0;37.0;29.0;6.0;0.0;0.0;0.0;4.0;0.0;0.0;Curico Unido;2020;0.5499999999999999;0.20833333333333334;0.35507246376811596;0.0;0.510752688172043;0.010416666666666666;0.08333333333333333;0.20138888888888887;0.16666666666666666;0.0;0.0;0.0;0.41666666666666663;0.0;0.0;0.19154228855721395;0.575;1.0;0.0;0.33333333333333337;0.8928571428571429;0.42;61.364854121460624;33;0.7272727272727273
54;2020;265;2316;11573;Heber Daniel García Torrealba;Heber Daniel;García Torrealba;25.0;169.0;62.0;16.0;10.0;945.0;Midfielder;6.85;12.0;3.0;1.0;0.0;1.0;0.0;287.0;11.0;13.0;17.0;2.0;9.0;150.0;67.0;34.0;26.0;20.0;25.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;Curico Unido;2020;0.11249999999999999;0.0625;0.07608695652173914;0.0;0.2217741935483871;0.03125;0.0703125;0.26041666666666663;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.4875;0.625;0.0;0.40476190476190477;0.8622448979591837;0.13;20.105682286192;33;0.48484848484848486
59;2020;265;2316;11581;D. Urzúa;Diego Alonso;Urzúa Rojas;25.0;173.0;70.0;10.0;2.0;229.0;Midfielder;6.54;2.0;1.0;0.0;0.0;0.0;0.0;103.0;1.0;14.0;2.0;0.0;2.0;24.0;7.0;0.0;0.0;4.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Curico Unido;2020;0.06;0.0;0.0;0.0;0.03225806451612903;0.0;0.025;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0417910447761194;0.0;0.2;0.0;0.40476190476190477;0.8826530612244898;0.14;3.7395270498706066;33;0.30303030303030304
60;2020;265;2316;11568;F. Bechtholdt;Franco;Bechtholdt Chervaz;29.0;0.0;0.0;30.0;30.0;2669.0;Midfielder;6.959259;5.0;0.0;0.0;0.0;0.0;0.0;811.0;2.0;32.0;58.0;18.0;56.0;172.0;119.0;0.0;0.0;20.0;18.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;Curico Unido;2020;0.0;0.0;0.0;0.0;0.02150537634408602;0.15;0.23333333333333334;0.09999999999999999;0.04444444444444444;0.06666666666666667;0.0;0.0;0.0;0.0;0.0;0.23681592039800994;0.0;1.0;0.0;0.30952380952380953;0.0;0.32;1.1781748739352886;33;0.9090909090909091
61;2020;265;2316;11571;Martín Miguel Cortés;Martín Miguel;Cortés;39.0;165.0;0.0;32.0;31.0;2667.0;Midfielder;6.737931;17.0;8.0;1.0;0.0;1.0;0.0;1140.0;20.0;42.0;45.0;2.0;30.0;177.0;85.0;65.0;41.0;16.0;15.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;Curico Unido;2020;0.15;0.03125;0.03804347826086957;0.0;0.20161290322580644;0.015625;0.1171875;0.078125;0.0625;0.0;0.0;0.0;0.0;0.0;0.0;0.1585820895522388;0.38437499999999997;0.96875;0.0;0.07142857142857151;0.8418367346938775;0.42;18.104930047147487;33;0.9696969696969697
62;2020;265;2316;296009;F. Ortiz;Felipe Sebastián;Ortiz Venegas;21.0;171.0;0.0;6.0;1.0;168.0;Midfielder;6.433333;2.0;1.0;0.0;0.0;0.0;0.0;45.0;2.0;5.0;3.0;0.0;2.0;18.0;8.0;3.0;1.0;3.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;Curico Unido;2020;0.09999999999999999;0.0;0.0;0.0;0.1075268817204301;0.0;0.041666666666666664;0.1388888888888889;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.07960199004975124;0.049999999999999996;0.16666666666666666;0.0;0.5;0.8724489795918368;0.05;9.1779822679559;33;0.18181818181818182
63;2020;265;2316;11587;M. Ormazábal;Matías Nicolás;Ormazábal Valdés;24.0;178.0;0.0;4.0;4.0;316.0;Midfielder;6.633333;3.0;2.0;2.0;0.0;0.0;0.0;84.0;0.0;17.0;6.0;1.0;8.0;23.0;10.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;Curico Unido;2020;0.3;0.0;0.6086956521739131;0.0;0.0;0.0625;0.25;0.125;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.14925373134328357;0.0;1.0;0.0;0.4285714285714286;0.9081632653061225;0.17;16.53081798120248;33;0.12121212121212122
64;2020;265;2316;11701;P. Corral;Pablo Ignacio;Corral Mondaca;30.0;171.0;66.0;19.0;11.0;963.0;Midfielder;6.635294;7.0;3.0;0.0;0.0;2.0;0.0;296.0;3.0;33.0;29.0;2.0;10.0;73.0;36.0;4.0;1.0;11.0;27.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;Curico Unido;2020;0.09473684210526315;0.10526315789473684;0.0;0.0;0.05093378607809847;0.02631578947368421;0.06578947368421052;0.23684210526315788;0.24561403508771928;0.0;0.0;0.0;0.0;0.0;0.0;0.11311861743912018;0.015789473684210523;0.5789473684210527;0.0;0.2857142857142858;0.8724489795918368;0.33;11.671372356426316;33;0.5757575757575758
65;2020;265;2316;296010;R. Albornoz;Rony Alfonso;Albornoz Zenteno;20.0;175.0;0.0;0.0;0.0;0.0;Midfielder;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Curico Unido;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5238095238095238;0.8928571428571429;0.0;0.0;33;0.0
75;2020;265;2318;11613;S. Silva;Sebastián Felipe;Silva Lavanderos;25.0;181.0;81.0;3.0;3.0;241.0;Midfielder;6.633333;1.0;0.0;0.0;0.0;0.0;0.0;96.0;0.0;69.0;3.0;2.0;5.0;0.0;0.0;0.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;Palestino;2020;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.20833333333333334;0.16666666666666666;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.40476190476190477;0.9234693877551021;0.69;0.0;33;0.09090909090909091
77;2020;265;2318;11547;Daniel Moisés Vicencio Quiero;Daniel Moisés;Vicencio Quiero;30.0;178.0;78.0;2.0;2.0;180.0;Midfielder;7.05;0.0;0.0;0.0;0.0;0.0;0.0;64.0;0.0;23.0;2.0;3.0;6.0;15.0;12.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Palestino;2020;0.0;0.0;0.0;0.0;0.0;0.375;0.375;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3582089552238806;0.15;1.0;0.0;0.2857142857142858;0.9081632653061225;0.23;0.0;33;0.06060606060606061
78;2020;265;2318;11607;L. Jiménez;Luis Antonio;Jiménez Garcés;38.0;182.0;77.0;25.0;25.0;2218.0;Midfielder;7.2375;53.0;31.0;12.0;0.0;2.0;0.0;669.0;34.0;31.0;15.0;0.0;9.0;205.0;94.0;39.0;20.0;59.0;35.0;4.0;0.0;0.0;0.0;4.0;0.0;0.0;Palestino;2020;0.744;0.08;0.5843478260869566;0.0;0.43870967741935485;0.0;0.045;0.2333333333333333;0.10666666666666666;0.0;0.0;0.0;0.4;0.0;0.0;0.2244776119402985;0.24;1.0;0.0;0.09523809523809534;0.9285714285714286;0.31;59.27637523742786;33;0.7575757575757576
79;2020;265;2318;11611;Diego Edgardo Oyarzún Fuentes;Diego Edgardo;Oyarzún Fuentes;23.0;0.0;0.0;0.0;0.0;0.0;Midfielder;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Palestino;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45238095238095244;0.0;0.0;0.0;33;0.0
80;2020;265;2318;127421;Diego Leonardo Soto Berríos;Diego Leonardo;Soto Berríos;23.0;171.0;66.0;0.0;0.0;0.0;Midfielder;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Palestino;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45238095238095244;0.8724489795918368;0.0;0.0;33;0.0
82;2020;265;2318;44615;Carlos Andrés Villanueva Roland;Carlos Andrés;Villanueva Roland;36.0;180.0;72.0;16.0;16.0;1338.0;Midfielder;7.38125;26.0;15.0;1.0;0.0;4.0;0.0;750.0;39.0;35.0;20.0;2.0;10.0;134.0;75.0;32.0;23.0;27.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Palestino;2020;0.5625;0.25;0.07608695652173914;0.0;0.7862903225806451;0.03125;0.078125;0.15625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2798507462686567;0.43124999999999997;1.0;0.0;0.1428571428571429;0.9183673469387755;0.35;76.09697045137418;33;0.48484848484848486
85;2020;265;2318;11602;Jorge Matias Araya Pozo;Jorge Matias;Araya Pozo;26.0;0.0;0.0;13.0;5.0;479.0;Midfielder;6.730769;1.0;0.0;0.0;0.0;0.0;0.0;224.0;6.0;41.0;19.0;7.0;22.0;30.0;21.0;5.0;3.0;5.0;11.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;Palestino;2020;0.0;0.0;0.0;0.0;0.14888337468982632;0.1346153846153846;0.21153846153846154;0.14102564102564102;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.09644087256027555;0.06923076923076923;0.38461538461538464;0.0;0.38095238095238093;0.0;0.41;8.156595281090462;33;0.3939393939393939
86;2020;265;2318;35848;Esteban Andrés Carvajal Tapia;Esteban Andrés;Carvajal Tapia;34.0;173.0;67.0;26.0;14.0;1460.0;Midfielder;6.675;3.0;0.0;0.0;0.0;1.0;0.0;505.0;21.0;23.0;30.0;4.0;15.0;116.0;60.0;12.0;7.0;15.0;23.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;Palestino;2020;0.0;0.038461538461538464;0.0;0.0;0.26054590570719605;0.038461538461538464;0.07211538461538461;0.1474358974358974;0.07692307692307693;0.0;0.0;0.0;0.0;0.0;0.0;0.1377726750861079;0.08076923076923076;0.5384615384615384;0.0;0.19047619047619047;0.8826530612244898;0.23;16.38116218952334;33;0.7878787878787878
102;2020;265;2318;289519;I. Mesina;Ignacio Antonio;Mesina Silva;21.0;0.0;0.0;12.0;8.0;776.0;Midfielder;6.654545;0.0;0.0;0.0;0.0;0.0;0.0;292.0;1.0;21.0;10.0;3.0;19.0;61.0;33.0;3.0;3.0;8.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Palestino;2020;0.0;0.0;0.0;0.0;0.026881720430107524;0.0625;0.19791666666666666;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16417910447761194;0.075;0.6666666666666666;0.0;0.5;0.0;0.21;1.4727185924191109;33;0.36363636363636365
103;2020;265;2318;11604;Carlos Agustín Farías;Carlos Agustín;Farías;35.0;177.0;72.0;30.0;30.0;2664.0;Midfielder;6.921428;25.0;7.0;4.0;0.0;2.0;0.0;1404.0;18.0;46.0;94.0;11.0;48.0;328.0;169.0;35.0;24.0;59.0;61.0;9.0;0.0;1.0;0.0;3.0;1.0;0.0;Palestino;2020;0.13999999999999999;0.06666666666666667;0.16231884057971016;0.0;0.1935483870967742;0.09166666666666666;0.2;0.33888888888888885;0.19999999999999998;0.0;0.3;0.0;0.25;0.16666666666666666;0.0;0.336318407960199;0.24;1.0;0.0;0.16666666666666674;0.903061224489796;0.46;20.636398841905326;33;0.9090909090909091
104;2020;265;2318;275535;N. Meza;Nicolás Alonso;Meza Muñoz;20.0;0.0;0.0;0.0;0.0;0.0;Midfielder;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Palestino;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5238095238095238;0.0;0.0;0.0;33;0.0
